Type,Name,X,Y,DX,DY,Angle,Corner Radius,Corner Count
"Square","RIGHT: Upper Right Rectangle 10",25.648,75.406,1.300,2.877,71.215,0.000,3
"Square","RIGHT: Upper Right Rectangle 11",20.701,76.912,1.300,2.877,74.936,0.000,3
"Square","RIGHT: Upper Right Rectangle 12",15.666,78.093,1.300,3.776,78.657,0.000,3
"Square","RIGHT: Upper Right Rectangle 2",59.701,52.722,1.300,2.877,41.448,0.000,3
"Square","RIGHT: Upper Right Rectangle 3",56.154,56.486,1.300,3.776,45.169,0.000,3
"Square","RIGHT: Upper Right Rectangle 4",52.370,60.011,1.300,2.877,48.889,0.000,3
"Square","RIGHT: Upper Right Rectangle 5",48.365,63.283,1.300,2.877,52.610,0.000,3
"Square","RIGHT: Upper Right Rectangle 6",44.156,66.288,1.300,3.776,56.331,0.000,3
"Square","RIGHT: Upper Right Rectangle 7",39.761,69.014,1.300,2.877,60.052,0.000,3
"Square","RIGHT: Upper Right Rectangle 8",35.199,71.449,1.300,2.877,63.773,0.000,3
"Square","RIGHT: Upper Right Rectangle 9",30.488,73.583,1.300,3.776,67.494,0.000,3
